index,critical_temp
1338,358.3168489029065
1339,358.3168489029065
1340,358.3168489029065
1341,358.3168489029065
1342,207.08676397113896
1343,197.7056513479495
1344,206.6842307669529
1345,318.98064157844703
1346,321.3571448961916
1347,431.92205637418283
1348,348.14868555311136
1349,347.1760458153766
1350,332.86704364035177
1351,354.67859775795307
1352,351.5014075563246
1353,358.18613361334167
1354,354.2962068367086
1355,356.8742421781875
1356,363.9353909075335
1357,-123.96776760018466
1358,355.2695044928796
1359,412.89768159991934
1360,172.6286684017364
1361,172.70933763583454
1362,350.00340166233343
1363,358.3049090887264
1364,191.61956728817137
1365,400.34643635267014
1366,212.5441744682205
1367,207.17048411698562
1368,216.26101923233398
1369,360.204421682442
1370,358.1231219683108
1371,358.2570226145806
1372,284.5119761282499
1373,326.1368575197297
1374,332.71725535090195
1375,324.22796040821436
1376,308.47394255192285
1377,367.8205380813695
1378,392.4209325128926
1379,353.88331360960547
1380,265.40989292724345
1381,322.3520644433718
1382,185.09181814353198
1383,251.35207041643469
1384,445.80068676882456
1385,445.71863566006414
1386,445.75675176803213
1387,358.3168489029065
1388,330.9231246558244
1389,358.3168489029065
1390,357.4645379717797
1391,-378.3173592008279
1392,254.41934217792834
1393,249.95029609984394
1394,353.9588908288547
1395,334.9555838238174
1396,360.7055572920498
1397,360.5160949583834
1398,360.24552578580983
1399,-320.6890787776633
1400,358.3003173477855
1401,361.9670435649955
1402,321.4675292124782
1403,321.4679037491285
1404,172.57753910320366
1405,319.05973524632725
1406,334.4244961024041
1407,327.17505290943495
1408,333.6302862849277
1409,353.0311610920767
1410,353.3533228980307
1411,188.1049767242898
1412,134.11929588861557
1413,192.078992397541
1414,277.75067046370975
1415,358.3142618128978
1416,359.6485265503891
1417,349.9611121579087
1418,359.87477638244184
1419,298.4912661035012
1420,364.7502701911583
1421,370.9299497522901
1422,361.6566258321394
1423,363.57593775523685
1424,360.7240569059097
1425,358.30692737892514
1426,358.27912228871276
1427,357.9628888547969
1428,357.3708279796674
1429,339.8896636770204
1430,344.1336023286942
1431,352.8448501293843
1432,350.16241422363817
1433,354.3756920633524
1434,393.38960295587094
1435,194.16478863037904
1436,310.11452199672635
1437,342.4369338435988
1438,348.8559342480173
1439,354.53035409373956
1440,360.0835675373861
1441,344.25684767311157
1442,360.7311457274134
1443,360.7313625470649
1444,360.7362106139492
1445,275.9446822442644
1446,267.1630504783466
1447,-948.3218147658242
1448,-898.9128908149851
1449,-898.142179097921
1450,192.73979475196873
1451,193.6804239759959
1452,283.54521036972636
1453,202.91735214837007
1454,202.91735214837007
1455,358.3003173477855
1456,275.14581144764225
1457,356.5735184997933
1458,353.9546174344929
1459,357.38681372633005
1460,274.5382645605084
1461,204.22078372281794
1462,210.4292434883174
1463,299.5427977212173
1464,-350.3159294276703
1465,-348.9173568926758
1466,-387.30115527536793
1467,294.1077207438584
1468,391.80198349523823
1469,359.41897720499117
1470,320.2524472242113
1471,272.2793581310575
1472,271.74862171066496
1473,143.16248963076308
1474,-341.1717880960998
1475,234.55803421239486
1476,245.2796699756394
1477,222.75227665787452
1478,258.2339598002087
1479,141.84474051303926
1480,136.6292645760364
1481,128.8017400977623
1482,351.0352304537714
1483,355.19995319738473
1484,359.5636576586878
1485,359.51098365010205
1486,359.4859656664073
1487,360.7311457274134
1488,364.14133602618176
1489,364.10749666166737
1490,364.0589189818761
1491,371.9945985622287
1492,371.98827625870547
1493,371.97739820703725
1494,371.9631035628372
1495,379.9145904642745
1496,379.89100121684726
1497,375.75343905962006
1498,377.7064012735199
1499,359.68802187917504
1500,359.9903183801031
1501,361.8715336176567
1502,362.9043884579479
1503,370.61006387925886
1504,379.83524723449136
1505,364.08143873636425
1506,363.9649111141431
1507,363.1110310128122
1508,142.14968416486002
1509,375.7639374610459
1510,375.7662018703729
1511,-308.02794578925534
1512,229.36177984938632
1513,105.6872154757414
1514,290.4114046361069
1515,330.4893830492622
1516,331.86737985971104
1517,353.11480797599324
1518,353.8627215035639
1519,350.96274804757536
1520,345.0987799591272
1521,336.03508277781543
1522,337.5995685968445
1523,357.6361519191697
1524,351.04847734510724
1525,353.24919387970385
1526,355.98966737423393
1527,359.14777344606205
1528,363.08124022003994
1529,350.769412213156
1530,-380.1000311994924
1531,195.96837568288444
1532,196.2734595223999
1533,197.76678354668647
1534,194.17535885489647
1535,196.39019259852694
1536,198.59085128683094
1537,185.3288057439149
1538,362.277387525285
1539,371.8653092730698
1540,286.1667905370932
1541,394.1096191018778
1542,208.76325388712814
1543,199.31559713126558
1544,192.67444593243178
1545,199.0123178367453
1546,351.5056698666838
1547,352.1298702049219
1548,353.16639740590983
1549,353.2539136784943
1550,332.4524144409014
1551,332.375451539103
1552,333.39573211918685
1553,402.83658020414725
1554,408.3818901957251
1555,399.09686430167596
1556,404.59867950419334
1557,399.97943714089683
1558,395.3957167098672
1559,246.72464808999578
1560,358.2888999725201
1561,294.1542607514576
1562,290.33955857813174
1563,291.23397271468025
1564,279.7329256435689
1565,273.61130525327223
1566,273.693558011597
1567,256.0950757511049
1568,290.4114046361069
1569,321.3980248937486
1570,193.45579236887895
1571,190.1170106601911
1572,193.71849248099082
1573,212.5441744682205
1574,183.93139975675558
1575,184.49398120683423
1576,183.6451924397176
1577,183.6822134500925
1578,184.45904280944364
1579,184.18248542476124
1580,183.90022636523724
1581,183.78554026384586
1582,183.88680024446566
1583,358.3168489029065
1584,358.3168489029065
1585,206.8779427902756
1586,193.05972390578603
1587,206.68710644700536
1588,290.4114046361069
1589,-541.7026063276074
1590,-541.6891738249917
1591,191.96280765829738
1592,182.5911576103583
1593,-209.3901211949463
1594,358.29498224177223
1595,358.2820667223292
1596,340.36581356816953
1597,308.12268530772064
1598,-220.45135032911836
1599,198.15244735254885
1600,198.15244735254885
1601,123.55746047433163
1602,206.68454762961363
1603,207.557721899418
1604,359.14777344606205
1605,361.60259436596857
1606,359.80195876585526
1607,360.38390496455384
1608,393.0114280898521
1609,395.2568453102888
1610,-192.31505903976623
1611,-197.573821366846
1612,-185.0143979868914
1613,-203.0852987136222
1614,-182.39852052641803
1615,218.90262296614634
1616,196.3860892150001
1617,204.2761727430303
1618,-381.3821779803036
1619,-377.8720306530695
1620,332.26733056869534
1621,360.73380834296745
1622,192.73979475196873
1623,191.89112781192216
1624,-178.4747542004543
1625,-370.76421878711255
1626,185.99545594997946
1627,-181.1561350876437
1628,-531.9134799969204
1629,341.5734713146044
1630,211.20223825950177
1631,172.543151881814
1632,365.4318497489478
1633,335.82485525055176
1634,325.5440895245638
1635,191.96280765829738
1636,192.03147245408732
1637,196.58874574475527
1638,200.52700360385145
1639,200.53248765287532
1640,191.82409876800213
1641,196.2188428995409
1642,157.4400542784278
1643,196.49795003578924
1644,200.9443092306719
1645,201.18123986749754
1646,228.75962348812791
1647,243.40283503561182
1648,224.94084770410845
1649,402.0260848171149
1650,249.89924795627712
1651,286.68127530827985
1652,222.79212835021113
1653,-190.89071028726352
1654,-190.89071028726352
1655,-190.89071028726352
1656,350.63078544515383
1657,313.4275873520587
1658,313.6791958253626
1659,355.4193280125337
1660,-377.49545005468894
1661,-398.23144154234535
1662,-381.7060043264073
1663,-181.1561350876437
1664,357.9337558593179
1665,-286.9802263047228
1666,-270.8078091029778
1667,474.94899838829633
1668,-423.8512226822031
1669,-393.96437042104844
1670,-329.21521462254964
1671,314.4124778517729
1672,321.19877577115403
1673,-424.54846751381854
1674,-376.98175176738573
1675,-326.1920286775983
1676,-379.1169382226343
1677,-473.42835445398794
1678,358.23650075945557
1679,338.414490703924
1680,338.2338835667882
1681,313.374087844958
1682,313.83423032850646
1683,321.42447746813787
1684,332.1256890866871
1685,-285.3743068245574
1686,-385.0816152603677
1687,-383.09953351172976
1688,-389.2944762244199
1689,86.37974837593785
1690,88.24334608794686
1691,80.3974790331546
1692,120.56496720595314
1693,-455.45245190791275
1694,182.53228783991852
1695,183.0026581060781
1696,273.95572042221346
1697,211.1896174756465
1698,204.94004984014566
1699,356.8924503258862
1700,357.85558706646
1701,352.77672975314874
1702,353.2300809745849
1703,-249.30924316341472
1704,311.65769907085314
1705,331.05525859440297
1706,138.33755662629068
1707,359.3852748542007
1708,357.18031740812364
1709,356.9412815073067
1710,357.85558706646
1711,133.93972337493977
1712,-359.06510774483274
1713,204.2761727430303
1714,132.2371523891535
1715,124.47067454691425
1716,114.09709570095289
1717,202.31347218491783
1718,204.0096233324747
1719,140.76396640320223
1720,391.8902949504786
1721,392.8599023916339
1722,193.75252722465476
1723,359.61931633489246
1724,360.17484086152297
1725,358.0261786157047
1726,360.4392118736491
1727,200.53554268250002
1728,200.52873436137375
1729,215.15363466641244
1730,189.9655792130599
1731,191.4180580021491
1732,-71.22736922249206
1733,360.69424380302394
1734,180.60215224440768
1735,254.37386038755776
1736,79.90554405211708
1737,358.2820667223292
1738,191.02333477068004
1739,202.24485471661458
1740,358.5931999766657
1741,357.20807947056073
1742,-368.3276544706764
1743,186.90399014523004
1744,236.62812681187643
1745,352.9137097178485
1746,359.87502887179437
1747,344.9015237262781
1748,344.8702604003365
1749,344.7622426808314
1750,355.46905265198995
1751,355.45199918803394
1752,355.59936873620916
1753,216.2862270869655
1754,195.28444530223487
1755,291.4154868038038
1756,278.9483625336642
1757,195.28444530223487
1758,301.91749162111967
1759,391.80198349523823
1760,392.8403650458222
1761,390.15615020227665
1762,386.65163638366687
1763,386.44229659953066
1764,125.11448335426306
1765,183.6554377066856
1766,181.7986219183373
1767,185.42206092188957
1768,-181.1561350876437
1769,246.10069101286422
1770,361.60796319564304
1771,361.9636036251437
1772,362.2189528528065
1773,362.6221987740571
1774,172.38652162446135
1775,172.38652162446135
1776,186.04858125867173
1777,-327.7121681729011
1778,256.0025327665662
1779,257.59521924725084
1780,255.68272768461142
1781,369.50279347537946
1782,368.7212487670564
1783,371.2661830534387
1784,370.4872404743779
1785,-341.3102469605343
1786,194.69939803174336
1787,201.9237328601327
1788,415.27397804082716
1789,223.4892741376542
1790,326.45250722331616
1791,327.5138353961901
1792,301.4635041140191
1793,303.0377547745187
1794,303.20771057040383
1795,302.55526985873155
1796,301.17517014326893
1797,313.9168562755858
1798,308.51887563194
1799,297.7429467446923
1800,353.1242054888196
1801,349.2843644328176
1802,348.0015743138749
1803,346.62608045220645
1804,342.01670052345366
1805,398.8282913853776
1806,395.9649120493782
1807,201.9913737912406
1808,195.94552723539263
1809,360.7329497454774
1810,360.7147723856043
1811,204.92904866825603
1812,204.93790173849078
1813,204.93617442040926
1814,367.7806033101921
1815,350.9439310408669
1816,289.9947405589903
1817,286.41218868658814
1818,281.73627950327676
1819,292.744836941834
1820,314.60148086115305
1821,326.18858068652594
1822,372.4694690018356
1823,172.66711463217962
1824,196.10157791312045
1825,195.1634522198021
1826,194.6040071964403
1827,182.25124962705598
1828,303.59062771572553
1829,300.63706651130406
1830,298.42001005968314
1831,-476.16287135427103
1832,264.77604775910174
1833,287.7183454800908
1834,155.9360417329953
1835,156.3088100016152
1836,288.8031507174089
1837,284.4267610235313
1838,354.34961012267036
1839,354.7702422984672
1840,354.9373732039227
1841,355.2116642140992
1842,355.23480179337275
1843,104.97279249544353
1844,370.59374482289024
1845,305.6259763279536
1846,271.9587560687943
1847,271.9502654904328
1848,335.4135970489865
1849,195.49948979171307
1850,190.1170106601911
1851,202.53468419771363
1852,206.8779427902756
1853,286.1667905370932
1854,357.30540528188953
1855,357.9581174835505
1856,358.067408739748
1857,357.9015526395491
1858,262.2613836657215
1859,284.9183471812563
1860,291.85128889545
1861,159.48752431750398
1862,159.48752431750398
1863,280.7929219524133
1864,-428.84736412160703
1865,-432.56251435721333
1866,199.63998699862196
1867,198.15244735254885
1868,193.0779819329506
1869,194.23540776171416
1870,196.18252484368412
1871,211.18336677389098
1872,287.94862278761855
1873,194.69939803174336
1874,190.2171343254907
1875,193.37114534496575
1876,360.1921448118351
1877,367.81955229160826
1878,360.6920473761718
1879,358.98527326568865
1880,-344.23210778738735
1881,277.9406627951849
1882,278.8413624454605
1883,279.12562513754034
1884,277.5388866951248
1885,409.63034206516465
1886,400.30000749448845
1887,354.13640194762036
1888,355.98966737423393
1889,379.4864428942486
1890,287.2333596191945
1891,286.6233057046196
1892,288.52887894578663
1893,273.53450061000933
1894,205.55124394523554
1895,282.7648800528498
1896,286.51781880775866
1897,179.40324089876927
1898,187.94975237633724
1899,177.66391513800252
1900,209.07756940773848
1901,-354.6141506708783
1902,185.09181814353198
1903,185.09181814353198
1904,354.31989222476693
1905,339.44449893916794
1906,336.21747983748094
1907,332.93702406412615
1908,324.690999865178
1909,403.16328675626266
1910,397.52009903535895
1911,199.7357996082586
1912,23.069418112016827
1913,361.41625566106563
1914,286.97528898167263
1915,287.2333596191945
1916,286.1667905370932
1917,280.15845224529085
1918,282.5023711231021
1919,290.70256932884536
1920,280.2527859272634
1921,279.9263588344219
1922,200.91181790034622
1923,14.245121134991365
1924,8.374667399886164
1925,196.21148469344686
1926,200.7807128808229
1927,202.51108280208155
1928,270.36417729930315
1929,319.22214361635383
1930,321.2796436017968
1931,289.8597544996521
1932,31.649239511747925
1933,17.804427761301174
1934,14.245121134991365
1935,306.5093407088765
1936,295.5804963266121
1937,280.4401015007634
1938,256.70384189631886
1939,355.07539889217435
1940,352.3635876320874
1941,405.2690829379487
1942,402.74140155979524
1943,400.06421476759
1944,400.34643635267014
1945,171.70745592283947
1946,171.48540967916955
1947,171.81807215924155
1948,171.81807215924155
1949,171.15045117329564
1950,-204.40621545735036
1951,186.78896332819403
1952,258.2339598002087
1953,-264.27737349284564
1954,85.74872194226185
1955,85.73582980481999
1956,180.79814185682304
1957,258.2339598002087
1958,27.02200885196538
1959,197.41040057919864
1960,198.75865399684588
1961,261.1880090192663
1962,305.71841123327704
1963,302.2557155276053
1964,232.75582611177109
1965,232.75582611177109
1966,232.70061934710333
1967,232.75582611177109
1968,171.2116995153042
1969,206.94761640127652
1970,218.8781029694373
1971,360.71547869124447
1972,360.72497625898677
1973,360.6820062948717
1974,275.51449778291766
1975,262.75011292027943
1976,264.1764206013685
1977,266.8770959633503
1978,268.1600864191743
1979,-371.44917131961336
1980,259.24630132090397
1981,354.576070425025
1982,356.1998038695018
1983,361.668094188847
1984,-386.98084132836016
1985,-388.51608018590446
1986,-397.7614583559126
1987,-401.3834705645562
1988,271.01315726266125
1989,187.37621822929063
1990,294.3402919425315
1991,359.18203279312377
1992,359.1005754760455
1993,110.08890934720984
1994,139.60002871831358
1995,186.19648047004864
1996,-900.1448148892011
1997,-900.1448148892011
1998,-1178.7949758629798
1999,-1178.7949758629798
2000,-933.8571732889926
2001,-900.1448148892011
2002,-436.0309073177168
2003,-437.4675220345731
2004,-993.9276662819962
2005,-725.2873164059205
2006,-28.216435364107355
2007,202.53468419771363
2008,206.0120067337673
2009,207.74262324676536
2010,-299.5728387624855
2011,-695.2885299688619
2012,-299.5728387624855
2013,-12.318972992210035
2014,-825.1290777870297
2015,258.2339598002087
2016,-700.4362996357453
2017,138.28012464525733
2018,-600.2531549550774
2019,-297.82997746136164
2020,-282.8839596286324
2021,-277.3537094619978
2022,345.41912112983243
2023,-504.70914500271977
2024,-299.5728387624855
2025,-686.114463135569
2026,315.82404423095
2027,331.90627903739266
2028,-240.0743088738806
2029,139.97302084370477
2030,-205.4341690358923
2031,-266.95704580938343
2032,-169.64643968550388
2033,-142.8040743544888
2034,16.029724454572673
2035,-378.5551145925268
2036,-388.51608018590446
2037,-388.692256571253
2038,-401.3834705645562
2039,-402.57729007589114
2040,-386.98084132836016
2041,-48.88295131857349
2042,-89.75082327118483
2043,327.78733375307456
2044,268.8494815702452
2045,255.6227603289628
2046,330.1343841467391
2047,-413.52809805033485
2048,-840.7428428981185
2049,-841.843731429592
2050,-853.3519210983432
2051,-600.2531549550774
2052,-727.0560749764298
2053,-718.2519506530738
2054,-960.5108721961159
2055,30.44579645210341
2056,77.85115551618722
2057,-287.625862898812
2058,-252.83772266484598
2059,-271.11712867772894
2060,-368.8733588622042
2061,-386.2729651684715
2062,-375.8247322162367
2063,-375.6998771981382
2064,-375.55040166797323
2065,209.5598948535426
2066,207.03511110226145
2067,207.08384552489358
2068,211.06262723032168
2069,212.12973850480972
2070,-390.2168794834739
2071,-431.0719964022611
2072,266.9019906230211
2073,259.9577516599778
2074,-292.744255107158
2075,-295.696970413784
2076,235.33582548284522
2077,237.50414256384184
2078,237.61513863865204
2079,-189.44971457410796
2080,-187.813174703261
2081,291.18688769212304
2082,254.3745338391029
2083,395.20762809442147
2084,295.72120756715424
2085,293.1559273934881
2086,330.9519923404165
2087,172.25754716288407
2088,408.7639620158254
2089,-646.1408863839542
2090,-521.4260388380646
2091,-917.4076989215239
2092,-21.719031341576454
2093,-907.3306650635478
2094,-858.8248509969184
2095,-848.7824481360334
2096,-860.6250663374078
2097,-876.6067895670823
2098,-907.6507989168892
2099,-941.6901211192163
2100,-948.3218147658242
2101,-709.1674434612148
2102,-382.55884053043576
2103,-373.07645258612024
2104,356.7107394648841
2105,212.471499177161
2106,217.06931711077073
2107,-441.8797180281389
2108,-517.3580155250629
2109,-299.5728387624855
2110,-294.92265439155904
2111,-278.85591963766353
2112,-198.99233373296258
2113,-220.29069533849793
2114,-440.72459276792733
2115,273.1121154032936
2116,276.20270341727
2117,358.3168489029065
2118,-938.2954813852185
2119,259.26054820724437
2120,30.92785358569921
2121,14.721174343494845
2122,149.9246251078984
2123,5.876486353882491
2124,-306.4362372928755
2125,-348.12504993827224
2126,-535.6012217053412
2127,-232.81518334915782
2128,-1001.8394732626332
2129,-877.9983331481397
2130,-747.9004634842747
2131,-747.3384475849467
2132,-1017.7192429278343
2133,-306.4362372928755
2134,268.67637455919805
2135,-1001.8394732626332
2136,-997.3752748905595
2137,-997.88713770359
2138,-997.1593942987995
2139,-905.2725777245785
2140,-255.73745300797643
2141,354.3602928937164
2142,-889.0428299333629
2143,-889.7202179102056
2144,-900.4969129623223
2145,-895.5335490564534
2146,-888.1265457586467
2147,-939.3700583520568
2148,-943.1516029401735
2149,-1035.6601256944389
2150,203.80627508164227
2151,191.4951879773924
2152,-334.3350389972346
2153,173.012547749035
2154,172.03843405776442
2155,173.32886409369615
2156,-143.33446147935268
2157,-331.25190437839944
2158,-416.8423683501545
2159,-132.0004540448447
2160,400.34643635267014
2161,258.2339598002087
2162,326.3516331276286
2163,-840.7428428981185
2164,-866.0385703122357
2165,11.210852386110805
2166,-528.9201963454677
2167,-942.1547992247471
2168,-453.18785220571056
2169,-491.7662830259651
2170,-767.4622468663971
2171,-483.0739554576795
2172,198.30716289145076
2173,-809.6250219552187
2174,-244.30803184217635
2175,-288.7643019665094
2176,-640.4331184510095
2177,-716.0215943242233
2178,-913.8724310813269
2179,-844.9754659811528
2180,-800.4005836531412
2181,-948.4416813028461
2182,-610.4442934297017
2183,-861.8841138712586
2184,-829.3673719479171
2185,-810.5976220810168
2186,-771.1307064170504
2187,-742.1312065555118
2188,-1102.1081583388877
2189,-975.0889656716591
2190,-992.7611530153008
2191,-1002.3701964339753
2192,-1008.552780858033
2193,-1071.81384659611
2194,-935.6402341663442
2195,-903.8430871400749
2196,-1005.2117073607744
2197,-858.4833444485938
2198,-911.4392804456947
2199,-921.975954713604
2200,-873.6585502475115
2201,-917.0922363869118
2202,-911.4392804456947
2203,-849.7739931543056
2204,-856.8713275788588
2205,-844.724435310708
2206,-205.4341690358923
2207,-807.8709153956265
2208,-885.1008520721961
2209,-777.5287219677697
2210,-911.4965078010378
2211,-299.5728387624855
2212,-293.31323055893927
2213,-1153.910392464998
2214,-1153.7989698266952
2215,-1035.326402866834
2216,-900.1448148892011
2217,-1229.1410552072928
2218,-479.54830685584204
2219,-293.31323055893927
2220,-905.4790506852055
2221,-905.291140676623
2222,-813.5738465662884
2223,200.49368264385845
2224,-781.5959511562029
2225,-779.1027564522927
2226,-778.7850639748885
2227,-653.5565431376363
2228,-622.4485603541348
2229,-432.97289010897634
2230,-483.6766411533612
2231,-203.17259990884855
2232,-814.2304397381045
2233,-775.7887317155061
2234,352.0857962721991
2235,-269.97867840848437
2236,-260.6953167465663
2237,-299.5728387624855
2238,-291.16465659661014
2239,-295.8516200370452
2240,-299.5728387624855
2241,-397.3042324249394
2242,-319.89946705000716
2243,-920.749080870871
2244,-908.0484342343871
2245,-990.1502581765494
2246,-989.3880635609723
2247,-688.5468700239741
2248,-692.8380798159541
2249,-587.6219167872513
2250,-198.40638734162866
2251,-866.0385703122357
2252,-917.4076989215239
2253,-915.2342350721804
2254,-1058.6277880563237
2255,-1015.9648075158907
2256,156.78976034831376
2257,-990.8132261858343
2258,-872.795762704828
2259,-946.2247535577508
2260,-601.5618002414798
2261,-906.8394146238746
2262,-437.1112210437253
2263,-570.2872180976867
2264,-508.6561257316465
2265,-786.0309050353977
2266,-751.6073014884892
2267,-545.1754149664722
2268,-682.6475411293317
2269,-167.95474878177987
2270,-355.51564498357027
2271,-755.7681345008147
2272,-675.2165051908091
2273,-732.5021944509307
2274,-650.2206677686763
2275,-773.7580431775635
2276,-736.6641963199801
2277,-594.0257967292933
2278,-640.0158781520705
2279,-896.0993725971357
2280,-520.3306517943768
2281,-847.9484440086986
2282,-890.6708445317121
2283,-756.3021750588516
2284,-756.3021750588516
2285,-629.0558636056719
2286,-1086.6390522188392
2287,-786.9733611102605
2288,-835.8777660366457
2289,-1003.1924104634641
2290,-1097.5671881429478
2291,-884.7401650254602
2292,-815.9621179347982
2293,-1117.317027456988
2294,-744.363187033441
2295,-818.8856632811016
2296,-1107.1468165432566
2297,-143.90016974416852
2298,-227.4676388678557
2299,-235.1723320387376
2300,-465.03048315816307
2301,-188.29970425967323
2302,-189.80188248869482
2303,-396.81646030228853
2304,-238.634293742572
2305,-941.4769209487022
2306,-444.0639121089408
2307,-459.13619670684625
2308,-552.1821163448942
2309,-471.9251526125672
2310,-722.6850033944835
2311,-1007.7083508618894
2312,-924.2168807549145
2313,-913.8724345774657
2314,-972.6202926025386
2315,-962.5604888574146
2316,-884.4621389252212
2317,-900.1558748336453
2318,-900.1558748336453
2319,-1140.014597133037
2320,-1128.1467742918194
2321,-1031.759060582488
2322,-1052.4712428938822
2323,-1140.5153135572637
2324,-1082.5956681436344
2325,-983.261651515709
2326,-1004.3276782404914
2327,-1082.0445194700933
2328,176.92740014423555
2329,2.4329957644450957
2330,-723.0986482268356
2331,90.42087949857701
2332,-122.71670335507238
2333,-156.55828969910974
2334,-357.0722160319026
2335,-942.1547992247471
2336,-1053.5977917876512
2337,-945.4460326045695
2338,-860.9818814671636
2339,-539.3917508174197
2340,-921.1797804157352
2341,-855.807890572371
2342,-733.7688948493476
2343,-849.2085521147692
2344,-1161.049160481244
2345,-604.2861402055889
2346,-946.4540548107608
2347,-1018.171742447754
2348,-1182.078955418507
2349,-392.5266536778279
2350,-810.051471524136
2351,-1043.101616528587
2352,-790.6000882859211
2353,-183.14049512821052
2354,-797.6377820810892
2355,-782.5297476248141
2356,-942.978145300698
2357,-375.2043180520508
2358,-339.2026255912323
2359,-749.5882383450012
2360,-878.1314281170834
2361,-691.0541703388833
2362,-1239.5132896264945
2363,-1159.4494831383117
2364,-964.9885578127204
2365,-1022.4947639099089
2366,-891.445945061741
2367,-166.29334126321152
2368,-358.7034551587484
2369,-624.6312675825757
2370,-786.4075848693811
2371,-827.4446901199243
2372,-747.6747457977723
2373,-761.3967705225828
2374,-746.9163638454198
2375,-695.8680880046177
2376,46.79018006322114
2377,-285.681010559888
2378,-39.57219461754303
2379,-27.13242721034039
2380,-1126.2911727071082
2381,-1248.366637721693
2382,-1204.7758315687295
2383,-1240.8443546095011
2384,-902.8675578902546
2385,-1053.5982996487462
2386,-1082.687463393754
2387,-1033.8384546826046
2388,-1060.1352011061372
2389,-946.1767115485086
2390,-947.8876480576591
2391,-932.1486616529093
2392,-1153.9601695841452
2393,-1027.2287038053207
2394,-936.7330903836573
2395,-883.5329244622538
2396,-775.7887317155061
2397,-858.6118248504132
2398,-1144.5616805732757
2399,-1081.6584960194823
2400,-1237.9809436590408
2401,-1015.0916040864961
2402,-1102.2497225115574
2403,-1091.2445777137707
2404,-1187.7635832969922
2405,-394.94828871507696
2406,-794.7482890225991
2407,-1205.6962722928993
2408,-1157.9770447459164
2409,-1105.2932209351954
2410,-858.6377422218357
2411,-1126.0877098400192
2412,-1165.5645353918849
2413,-223.8693726461414
2414,-1005.6337895191853
2415,-337.38335106482873
2416,-498.48157313961974
2417,-1077.216452736594
2418,-974.1529035379117
2419,-1112.851063327179
2420,-885.9032687793863
2421,-1112.0062985687678
2422,-714.7094435224503
2423,-652.0274173362005
2424,-810.5594085362102
2425,-801.487682074418
2426,-1021.6395043192351
2427,-338.8608380252184
2428,-339.26115085940125
2429,-527.668384188152
2430,-1126.2308039196937
2431,-1036.3201611213888
2432,-1045.9912121717832
2433,-977.5602726765349
2434,-965.22355902691
2435,-346.00201359337916
2436,-1032.4186839820272
2437,-1082.0905372893653
2438,-1073.6926272732467
2439,-219.34165158344945
2440,-1046.019467933351
2441,-814.3894880394868
2442,-341.49166995393546
2443,-984.3092095746722
2444,-985.9060907928856
2445,-704.5192427376613
2446,-823.5249210033533
2447,-814.8333395579848
2448,143.1143967735954
2449,-15.93159162137622
2450,143.1143967735954
2451,99.40000008925878
2452,80.31980241571482
2453,-644.7726474079069
2454,-1104.6587027801083
2455,-1127.2161317370326
2456,-970.9761200471222
2457,-979.9570677260002
2458,-1000.2743679454502
2459,-972.3182489893891
2460,-778.7714614592895
2461,-905.7914805501182
2462,-928.6278135737829
2463,-869.634787341606
2464,-811.0332522810336
2465,-878.0905719172615
2466,-893.1743917035301
2467,-941.2244830138598
2468,-950.8691904569496
2469,-971.5302645908369
2470,-1206.2790423084086
2471,-1135.2510170025544
2472,-1050.1779331218927
2473,-1034.515042044587
2474,-1016.438431985905
2475,-973.5762037007705
2476,-979.1317374933619
2477,-828.9244342987901
2478,-888.0317838900405
2479,-929.7123193066699
2480,-834.5573966792341
2481,-972.9010423359783
2482,-981.1588040838589
2483,-796.3299903016681
2484,-857.7140885410843
2485,-1035.0390214440374
2486,-1030.5479230042622
2487,-966.7554145590801
2488,-1036.837649740561
2489,111.48168566226069
2490,-88.6410792214743
2491,-487.63239470849146
2492,-701.3594642966656
2493,-998.4001470002838
2494,-1124.6223920690563
2495,-841.5661375039133
2496,-959.8781126923203
2497,-1116.189786954827
2498,-1169.6276188356617
2499,-1169.5139975398747
2500,-1169.657088933334
2501,-757.6582538787711
2502,-761.130957318232
2503,-1031.636743583435
2504,-655.9766575827097
2505,-661.7981063695642
2506,-1167.8385291319187
2507,-941.2407021992983
2508,-835.5827033297373
2509,-1088.3973605700053
2510,-1244.7050051284302
2511,-808.9404619375417
2512,-1253.9164727088037
2513,-1051.5340701481794
2514,-1187.8669415593558
2515,-1224.4949998457075
2516,-927.706556263141
2517,-910.3786926624902
2518,-780.5640767492139
2519,-783.7236214053002
2520,-898.4817482329299
2521,-1004.1046105244011
2522,-834.2620844051926
2523,-856.1916453430772
2524,-1008.4496687656142
2525,-1003.6088611182572
2526,-1128.8531605865464
2527,-1077.7275252415823
2528,-851.1021752272832
2529,-869.4825908347752
2530,-438.69524972925285
2531,-416.55133398036185
2532,-1028.228093991237
2533,-1037.7857269019312
2534,-605.079695915893
2535,-631.061939240718
2536,-784.5903388812892
2537,-920.5043170219708
2538,-938.1642916939486
2539,-993.9276662819962
2540,-823.0782688190075
2541,-995.9331030792271
2542,-1002.57344677334
2543,-793.4358095090263
2544,-902.8264298708485
2545,-854.9991551392562
2546,-858.8248509969184
2547,-486.1185063221252
2548,-256.72045565334713
2549,-928.6278135737829
2550,-605.079695915893
2551,-948.8603906700421
2552,-900.1448148892011
2553,-900.1448148892011
2554,-1089.7114165171963
2555,46.749336827957734
